idx,smiles,homolumogap
395,OC(=N)C=Cc1cc2OCOc2cc1N(=O)=O,3.779661383
396,CCN=C(C=Cc1cc(C)ccc1OC)O,4.231370375
397,CN=C(C=Cc1cc(C)ccc1OC)O,4.225928098
398,CCN=C(C1=CC(=O)C2C(=N1)C=CC=C2)O,3.444961347
399,COC(=O)C(=Cc1cc(C)ccc1OC)C#N,3.850410985
400,CC(NCC1CNNC1c1ccccc1)C,5.670852644
401,COCCNCC1CNNC1c1ccccc1,5.483094088
402,CCN=C(C1=NC(=O)C2C(=C1)C=CC=C2)O,3.134751558
403,CON(C(=O)C=Cc1nc2c(o1)cccc2)C,4.141572805
404,CCN=C(C=Cc1nc2c(o1)cccc2)O,4.04089068
405,CCC(N=C(C=Cc1cnn(c1)C)O)C,4.718454168
406,O=C1N=C(C)N=C2C1C1=C(S2)SCCC1,3.499384117
407,CCC1=C(C)SC2=NC(=NC(=O)C12)C,3.883064647
408,CON(C(=O)C=Cc1ccc2c(c1)OCO2)C,4.09531345
409,OC(=NC(C)(C)C)C=Cc1c(C)nn(c1C)C,4.680358229
410,N#CC(=Cc1ccccc1F)C(=C(C#N)C#N)N,3.681700397
411,N#CC(=Cc1ccc(cc1)C)C(=C(C#N)C#N)N,3.488499563
412,COc1cc(OC)c(cc1C=CC(=N)O)OC,4.046332957
413,CCOc1cc(C=CC(=N)O)ccc1OC,4.285793145
414,CCOc1cc(C=CC(=N)O)ccc1OCC,4.25858176
415,OC(=NCCc1ccco1)C=Cc1ccco1,4.008237018
416,CC=CC=CC(=NCCc1ccccn1)O,4.612329766
417,CC=CC=CC(=Nc1cc(F)ccc1F)O,3.975583356
418,CC=CC=CC(=NC(c1ccccn1)C)O,4.606887489
419,CN(C(=O)C=Cc1c(C)nn(c1C)C)C,4.810972877
420,CCN=C(C=Cc1ccc(cc1)C#N)O,4.166063051
421,CCN=C(C=Cc1c(C)nn(c1C)C)O,4.647704567
422,CN=C(C1=CC(=O)N=C2C1C=CC=C2)O,3.964698802
423,CC(C(=NC)O)N=C(C=Cc1ccccc1)O,3.80415163
424,OC(=NC1CCNN1)Cc1ccc(cc1)F,5.142951774
425,OC(=NC1NNCC1)CCc1ccccc1O,4.810972877
426,OC(=NC1CCNN1)COCc1ccccc1,5.597381905
427,CCC1=CC2C(=NC(=NC2=O)C2CC2)S1,4.010958156
428,CCC1=C(C)SC2=NC(=NC(=O)C12)C1CC1,3.847689846
429,O=C1C2CCCCC2OC2C1C(=NC(=N2)O)O,4.966077772
430,Cn1ncc(c1)C1=NC(=O)C2C(=N1)C=CS2,3.760613414
431,O=C1N=C(N=C2C1SC=C2)c1ccsc1,3.687142674
432,FC1CCC2C(C1)C(=NC(N2)c1n[nH]cn1)O,6.040927481
433,CCCC1=NC(=O)C2=CC(C=CC2=N1)F,3.344279223
434,OC1=NC(NC2C1SC=C2)c1ccccn1,5.053154204
435,O=C1N=C(N=C2C1SC=C2)c1cccs1,3.62183535
436,OC(=NCCN=c1[nH]ccnc1)C1CCNN1,4.157899636
437,CN=C(C1=C(C)C2C(=NC(=NC2=O)C)S1)O,3.891228062
438,CN=C(C=Cc1ccccc1Br)O,4.49532081
439,CN=C(C=Cc1ccc(c(c1)Cl)C)O,4.432734625
440,OC(=NC1CC1)CON=Cc1ccc(cc1)F,4.49532081
441,OCC1CCCN1C(=Nc1cccnc1)O,5.33343147
442,CCCOCC1=NC(=O)C2=CC(C=CC2=N1)F,3.229991405
443,CSC1=NC(=O)C2=CC(C=CC2=N1)F,3.469451594
444,CCCOCC1=NC(=O)C2C(=N1)C=CS2,3.744286583
445,CCC1=NC(=O)C2C(=N1)SC(=C2CC)C,3.8585744
446,CCN=C(C1C=CC(=NC1=O)C(F)(F)F)O,3.602787381
447,OC(=NCc1ccncc1)C1CCCN=C1O,6.209638068
448,OCCOC(=O)C1N=NC(=O)c2c1cccc2,3.578297134
449,NC1CNC2C(C1)C(=NC(=O)N2C)O,5.684458337
450,OC(=O)C1NCCC(C1)C(F)(F)F,6.416444595
451,OC(=O)C1COC2C(N1)C2C(F)(F)F,6.800125124
452,COC(=O)C1N=NC(=O)c2c1c(on2)C1CC1,3.518432087
453,CC1=CSC2C(C1=O)CC(CC2)Cl,4.274908591
454,N1NNC(N1)c1cc2c(o1)cccc2,5.257239592
455,NC1NNC(C1)c1ccccc1C(F)(F)F,4.941587525
456,S=C1N=NC(=O)c2n1ccc2,2.533379948
457,CCNC1C(=NC(=O)N(C1N)CC)O,5.864053478
458,COC(=O)C1N=NC(=O)c2c1c(C)on2,3.534758918
459,Fc1ccc(cc1)C=Cc1onc(c1N)C,3.736123167
460,OC1=NC(NO1)c1ncccn1,5.439555871
461,OC(=O)CC1C(=NC(=NC1=O)N1CCCC1)C,4.438176902
462,NC1N=C(O)N=C(C1C(F)(F)F)O,5.518468888
463,OC(=O)CCc1c(O)nc2c(c1C)C(=O)N=N2,3.159241804
464,OC(=O)Cc1c(O)nc2c(c1C)C(=O)N=N2,3.156520666
465,C=C1NC2=C(C(=C1)C(=O)O)C(=O)N=N2,2.008200217
466,S=C1N=C(O)CCN1C1CC1,3.708911782
467,C=CC1=NC(=O)C2C(=N1)SC1=C2CCCC1,3.570133719
468,CN1CC(C(=NC1=O)O)c1nc(cs1)C,4.868116785
469,NN=C(CN1C(=O)N=C2C(C1=O)C=CC=C2)O,2.555149056
470,CC(=NC1CC(NN=C1O)c1ccccc1)O,4.821857431
471,CCN1C(=O)N=C2C(C1=C)C=C(C(=C2)C)C,3.703469505
472,FC1=CC2=NC(=O)C=C(C2C=C1)C(=O)O,3.956535386
473,CCCN(CC1=NC(=O)C2C(=N1)C=CC=C2)C,2.987810078
474,CC1NNC(C1)N=C(Cc1ccc(cc1)C)O,5.711669722
475,CC1NNC(C1)N=C(c1ccc(c(c1)F)C)O,4.783761492
476,O=C1C=CN=CC1=NC(=O)c1ccccn1,3.170126358
477,O=C(c1ccncc1)N=C1C=NC=CC1=O,3.031348295
478,O=C(N=C1C=NC=CC1=O)CC1C=CCC1,2.672158012
479,CCC=C(C(=Nc1cccc(c1)SC)O)C,4.8409054
480,CCC=C(C(=O)Nc1ccc(cc1)SC)C,4.468109425
481,CCC=C(C(=Nc1cccc(c1)C(=O)C)O)C,4.538859026
482,COc1ccc(cc1)C1NCCCC1N(=O)=O,4.348379331
483,CC1=Nc2sc(c(c2C2N1C(=O)N=N2)C)C,3.265366206
484,CC1=CC=CC2C1=NC(=C1C=CC=C(C1=O)C)N2,2.285756344
485,OCCCN(CC1CCCN2C1CCCC2)C,7.216459315
486,C=CCn1nc(c(c1)CN1CC2CC1CC2)C,5.657246952
487,OC1(CCCN2C1CCCC2)Cn1cncn1,6.402838902
488,OCC(C(C)C)Nc1ncnc2c1nc(o2)C,5.257239592
489,N#Cc1ccc2c(c1)[nH]c(n2)C1CC2CC1C=C2,5.083086727
490,CC1=NC(=C2N=C3C(N2)C=CC=C3C)C(=O)C=C1,2.549706779
491,CCCc1[nH]nc(c1)C(=O)NCC1CCCO1,6.013716096
492,O=C1C=CC(=C2NC3C(=N2)C(=CC=C3)C)C=C1,2.443582377
493,CC(C(=N)O)NC(=O)c1cc([nH]n1)CCC,5.51574775
494,CC=C(CN1CC2C(C1)(CNC2)C(=O)O)C,6.215080345
495,CCCCN(C(=O)C(N)C)Cc1cscc1,6.081744559
496,CN(CC1CNNC1c1ccc(cc1)F)C,5.292614392
497,C=CCN=C(N1CC2C(C1)(CNC2)C(=O)O)O,6.185147822
498,CN1CCN(CC1)C1CCN=C(N1)S,6.176984406
499,O=C1C=CC=CC1=CNC1CCc2c1cccc2,3.40414427
500,CC(C(=O)O)OC1CCCOC1C=C,6.718490969
501,CCCCCC(C1C=CC(=O)O1)CC(=O)C,5.798746154
502,CC(=O)CC(c1ccco1)C1C=CC(=O)O1,4.974241187
503,CCCCOCC=C(c1ccccc1)C,5.417786763
504,CC(C(=CCOC(C)C)Cc1ccccc1)C,6.291272224
505,CC(=CCOCCc1ccccc1)C(C)(C)C,6.326647024
506,CCOCC=C(Cc1ccccc1)C,6.419165733
507,CCOC1ON=C(C2C1O2)C(F)(F)F,5.932081941
508,CCOC1ON=C(C2C1O2)C(=O)OCC,5.287172115
509,CCCCCC[Ge](C=CC=C)(C)C,5.295335531
510,CCCCCC[Si](C=CC=C)(C)C,5.254518453
511,CCCCCCC(C=CC=C)(C)C,5.488536365
512,OCC1CCC(N1c1ccccc1)CN(=O)=O,3.551085749
513,CCCCC=C(c1ccccc1C)C=C,5.366085132
514,COC1CC(=NOC1OC)c1ccccc1,5.137509497
515,C=CCCN=C(C=CC(C(C)C)N)O,5.583776212
516,C=CCCC(OC(=O)CC(=O)O)C,6.598760875
517,CC=C[B-]12OC(=O)C[N+]2(C)CC(=O)O1,6.710327553
518,CCOC(=O)C(C1CCC=CC1=O)O,5.104855835
519,CCOC(=O)C(C1Cc2c(C1=O)cccc2)O,5.053154204
520,Cc1ccccc1C(=Cc1ccccc1)C(=C)C,4.653146844
521,CCCCC=CC(=Cc1ccccc1)C=C,4.106198004
522,C=CC(=Cc1ccccc1)C=Cc1ccccc1,3.760613414
523,C=CC(=Cc1ccccc1)c1cccs1,4.002794741
524,C=CC(=Cc1ccccc1)c1ccc(cc1)OC,4.378311855
525,C=CC(=Cc1ccccc1)c1ccccc1OC,4.413686655
526,C=CC(=Cc1ccccc1)c1cccc(c1)C,4.506205364
527,CC(=CC#N)c1cc(C)ccc1C,5.134788359
528,CCOC1ON=C(CC1OC)c1ccccc1,5.07764445
529,N1NNC(N1)COc1cccc2c1nccc2,4.536137888
530,COC(=O)C(C(=O)OC)C1CCCCCC=C1,6.038206343
531,CCOC(=O)C(C(C(O)C)C)N,6.748423492
532,NNC(=N)COc1cccc2c1nccc2,4.468109425
533,O=C1CC2(C=CC(C1=C)(O2)C)C(C)C,5.221864791
534,N#CC1(C(C)C)C(C)Cc2c1cccc2,6.340252717
535,C=CC(c1ccc(cc1)Cl)CC=C,6.084465697
536,CCC1(CC)C(O)CC1=Cc1ccccc1,4.996010295
537,CCC1C(O)CC1=Cc1ccccc1,5.069481035
538,CC1C(O)CC1=Cc1ccccc1,5.069481035
539,OC1CC(=Cc2ccccc2)C1c1ccccc1,5.02322168
540,Cc1cccc(c1)C=C1CC(C1(C)C)O,5.33343147
541,OC1CC(=Cc2ccc(cc2)C)C1(C)C,5.178326575
542,[N-]=[N+]=NC1(C)CCC2(C)CCC(CC1)(O2)C,6.092629113
543,OC1CC(=Cc2ccccc2)C1(C)C,5.058596481
544,OC1CC(=Cc2ccc(cc2)Cl)C1(C)C,4.903491586
545,CC(C1CC1=Cc1ccc(cc1)Cl)(O)C,4.889885893
546,ClCC(C(c1ccccc1)N)C(=O)C,5.981062434
547,C=CC(CCC1COC(O1)(C)C)O,6.873595864
548,C#CC=CC=C(C(C)(C)C)C(C)(C)C,4.345658192
549,O=CC=CC=CC=C(C(C)(C)C)C(C)(C)C,3.559249165
550,O=CC=CC=C(C(C)(C)C)C(C)(C)C,4.348379331
551,C=CC(=Cc1ccccc1)c1cscc1,4.209601267
552,CCC1N=C(O)Cc2c1cc(OC)c(c2)OC,5.681737198
553,COc1cc2CC(=NC(c2cc1OC)C)O,5.698064029
554,OCC([Si](c1ccccc1)(C)C)C=CC,5.959293326
555,CCSC(=O)C=C(CCc1ccccc1)C,5.126624943
556,CC=C1C(COc2c1cc(Cl)cc2)C=C,4.91437614
557,C=CC1CC(CC1=CC)(C(=O)OC)C(=O)OC,6.144330744
558,CN(C1CC(ON1c1ccccc1)C(=O)C)C,4.794646046
559,C=CCOC(=NC1CCCC1N=C(O)C)O,6.160657575
560,C=CCOC(=NC1CCCC1N)O,5.790582739
561,CCOC(=O)C1(CC=C)CC1c1ccccc1,6.04364862
562,FCCCSCCC(C(=O)O)N,6.936182049
563,O=C1C=CC=C2C1=C1NN=CC1C(O2)(C)C,3.126588142
564,SCC(C(C1SS1)O)O,3.880343508
565,O=C1C2CCCC1c1c(C2)cccn1,5.425950179
566,CCCCCC=CC(CC=O)CC=C,6.040927481
567,CCCCCC(CC=O)CC=C,6.141609606
568,CCCCOC(=CC(=O)OC)C(=O)OC,5.107576974
569,O=CC1C(C1C)C(=O)OC(C)(C)C,6.010994958
570,BrC1C(O)C=C(C2C1O2)C,6.057254312
571,C=CC(CCNCCC(C=C)O)O,6.223243761
572,Clc1ccc(cc1)C=C[C-]=[O+]C,3.229991405
573,NCC(C(C(C=C)O)O)O,7.270882085
574,O=C1N=C(N)C2=NC(=O)N(C2=N1)C,3.254481652
575,O=C1CC(C2(C1CC(O)C(=C)CC2)C)C(C)C,5.934803079
576,ON=Cc1ccc(cc1C#Cc1ccccc1)F,4.046332957
577,CCCC1=CC2C(=NC(=O)N=C2)O1,4.810972877
578,OC1=NC(=NCC1C#Cc1ccccn1)O,4.908933863
579,O=N(=O)CC(c1ccccc1)C1CCCN1,4.193274436
580,CC1(O)CCOC(C1)C=Cc1ccccc1,5.069481035
581,COC(=O)C(C(C(=O)O)O)OC(=O)C,7.058633282
582,COC(=O)C(C(C(=O)O)OC(=O)C)O,7.004210512
583,OC(C(C)C)CCCC(C(C)C)O,8.598797676
584,COC(C1CN=C(N=C1O)O)CCl,5.730717692
585,CC=CC(Cc1ccccn1)(O)C,6.059975451
586,OCCC1CC=C(C(O1)CC)C,7.102171498
587,CC(C(CC=CC(C(C)C)O)O)C,6.870874725
588,OCC=CCC(CCc1ccccc1)O,6.372906379
589,OCCC=CC(CCc1ccccc1)O,6.42460801
590,CCCCC=CC(C(=O)N(CC)CC)(F)F,6.413723456
591,N#Cc1ccc(cc1)NN=CC(=O)O,4.195995575
592,c1ccc(cc1)C1C=NN2C1CCC2,5.412344486
593,CCC1OC(CC=C1C)C(=CC(C(=O)O)C)C,6.288551085
594,N#CC12CCCC2CC2=C(C1)CCCC2,6.759308046
595,O=C(OC(C)(C)C)N=CC(C)(C)C,5.711669722
596,CC1OC(CO1)C=CCO,6.819173094
597,O=C1SC(=O)CC1=Cc1ccccc1,4.174226467
598,OCC#CC(C=Cc1ccccc1)(O)C,5.074923312
599,OC1COC(C1)N1CC(C)C(=NC1=O)O,5.828678678
600,CCCC(=NN=CCC(C)C)O,5.649083536
601,CC=C(C(=O)c1ccc(cc1)OC)C,4.816415154
602,CC=NN=C(c1cccc(c1)C=O)O,4.27762973
603,Oc1nccc2c1C(N=N2)c1ccoc1,4.008237018
604,CC(C1CC1)Nc1nccc2c1c(C)[nH]n2,4.503484226
605,[N-]=[N+]=NCC1C(O)C(O)C(C2C1O2)O,6.157936437
606,CCCCCCCCCOCC(CCO)O,8.574307429
607,CCC(c1cccc(c1)Cl)C(=O)ON,6.095350251
608,CCC(c1ccccc1C)C(=O)ON,6.070860005
609,CCC(c1ccc(cc1)C)C(=O)ON,6.122561636
610,CCOC(=O)C(c1ccccc1C#N)N,5.091250143
611,CCC(c1ccc(cc1)C#N)C(=O)ON,5.589218489
612,CCC(c1ccc(cc1)Cl)C(=O)ON,6.005552681
613,CCC(c1ccc(cc1)F)C(=O)ON,6.163378714
614,CCC(c1ccccc1F)C(=O)ON,6.171542129
615,CCOC(=O)C(c1ccccc1C#N)O,5.692621752
616,O=N(=O)C1C=CN2C(=NCC2N=[N+]=[N-])O1,4.413686655
617,O=N(=O)C1C=CN2C(=NCC2O)O1,4.394638686
618,C#CCC(N=C(OC(C)C)O)CC(=O)O,7.074960113
619,OC1=CC2C(=NC=NC2=O)S1,3.801430491
620,NCC(c1ccc(cc1)OC)CO,5.73343883
621,NCC(c1ccc(cc1)N(=O)=O)C(=O)O,4.759271245
622,NCC(c1ccc(cc1)F)CO,6.010994958
623,NCCNC(CSCC)C,6.865432448
624,CC1=NC2(CC(S1)CCC2)O,6.432771426
625,CCCCCC1SC(=NC(C1)(C)O)C,6.430050287
626,CC(OC(=O)C=NN=C(C(C)(C)C)O)C,4.571512688
627,OC(=NN=CCCc1ccccc1)C(C)(C)C,5.447719287
628,C=CCCCC(CC(=O)N(OC)C)C,7.055912143
629,CCCCOC(=O)CC(CCCC=C)C,7.047748728
630,CCCCOC(=O)C=C(CCCC=C)C,5.883101448
631,C=CC=CC(CO[Si](C(C)(C)C)(C)C)(C)C,5.488536365
632,COCOC(C(OCOC)C=C)C=C,7.069517836
633,O=C1OC(=O)C2C1N(CCC2)C(=O)C,6.176984406
634,Clc1cccc(c1)C(=O)C=Cc1ccco1,3.8231996
635,C=CCC(C(CC(C(=O)OC)C)C)O,7.13482516
636,FCC12CCC(C1)C(=O)CC2=O,5.651804675
637,COC1=CC(=O)C2(CC1CC2)CO,5.270845284
638,COC1(OC)CC(=O)C2(CC1CC2)CO,6.000110404
639,NC1NNC(C1F)c1ccc2c(n1)cccc2,4.133409389
640,O=N(=O)N=C1SCCN1CC1COCC1,5.246355038
641,CC(=Cc1nc(co1)C=O)C(OC)C,4.723896445
642,CCOC(=O)c1coc(n1)C=C(C(OC)C)C,5.006894849
643,CNC=C1C=CC(=CC1=O)N(CC)CC,4.342937054
644,NC1NNC(C1F)c1cccnc1,4.889885893
645,FC1C(N)NNC1c1ccccc1,5.65996809
646,N#CC(=Cc1ccc2c(c1)OCO2)C(=NN)O,3.325231253
647,O=C1C=CC2=CCCCC32N1CCC3,4.713011891
648,N1=CC2C(C1)C1C=CC2C1,6.31576247
649,CCOC(=O)CC(=C(C(=N)O)C#N)C,5.371527409
650,C1=COC(C1)C=Cc1ccccc1,4.639541151
651,N#CC(CN(=O)=O)CC(C)C,6.163378714
652,CC1CN2C(N1)CCC(=C2)C(=O)C(F)(F)F,4.563349273
653,N#Cc1sc2c(c1C(F)(F)F)C1CC2C=C1,4.476272841
654,ClCOC(C(OCCl)C=C)C=C,7.123940606
655,CCCC(B1OC(C(O1)(C)C)(C)C)CC(=O)C,6.351137271
656,O=CC1(C)OC1CCCCOC(=O)C,5.953851049
657,CC=C(C(C1CCCCC1)O)C,7.015095066
658,CC1=NC(CC(S1)c1ccccc1)(C)O,6.062696589
659,CC1CCC(C(O1)CC=C)O,7.088565806
660,CC1CCC(C(O1)CC=O)O,6.299435639
661,FCCCSCC(C(=O)O)N,6.446377118
662,C=CC=C1C(=C(Cl)C)CCC2(C1CNC2)C,4.819136292
663,CC1NCCCN=C(C(N=C1O)C)O,5.698064029
664,Oc1ccc(cc1)C=CC(=Nc1ccccc1)O,3.839526431
665,CC(=O)OC1C=CC=C2C1=NC(=O)C=C2C,3.366048331
666,C=CCCC1NC(CO)C(C(C1C)O)O,6.636856814
667,CC1CCC2C31CC(CC3O)(C)C(=O)C2(C)C,5.967456741
668,CCOC(=O)C=Cn1nnnc1SC,4.808251738
669,CCOC(=O)C=Cn1ncc2c1cccc2,4.503484226
670,CCOC(=O)C=Cn1cncn1,5.208259099
671,CCOC(=O)C=Cn1ccc(n1)C(F)(F)F,5.053154204
672,CCOC(=O)C=Cn1cccn1,5.015058265
673,CCOC(=O)C=COc1cccnc1,5.412344486
674,CCOC(=O)C=COc1ccccc1C(C)C,5.355200578
675,CCOC(=O)C=COc1ccccc1C,5.287172115
676,CCOC(=O)C=COc1ccc(cc1)C(=O)N,5.113019251
677,CCOC(=O)C=COc1cccc(c1)N(=O)=O,4.166063051
678,CCOC(=O)C=COc1cccc(c1)F,5.344316024
679,CCOC(=O)C=COc1ccc(cc1)F,5.325268054
680,CCOC(=O)C=CSC1CCCCC1,5.020500542
681,CCOC(=O)C=CSc1cccs1,5.200095683
682,CCOC(=O)C=CSc1ccc(cc1)O,5.148394051
683,CC=Cc1cc(OC)c(cc1Cl)OC,4.8055306
684,CCSCCCN1N=C2C(C1=O)C=CC=C2,3.850410985
685,c1ccc(cc1)N1C2CCC1c1c(C2)cccc1,5.025942819
686,CCCC=CCOc1ccc(cc1)N(=O)=O,4.560628134
687,O=CC=CCCCCCC#N,5.232749345
688,COC1=CC(=C2N=NC(=S)S2)C=CC1=O,1.967383139
689,OCCC=CC([Si](C)(C)C)c1ccccc1,5.98922585
690,CC(C=CC([Si](C)(C)C)c1ccccc1)C,5.991946988
691,C=CCCCC(ONc1ccccc1)CO,5.532074581
692,CC1Oc2c(C1)cc(cc2)F,5.33343147
693,CC(Cc1cc(F)ccc1O)O,5.662689229
694,NCc1ccc(cc1)NN=Cc1ccccc1,3.910276032
695,O=NC1C(=NCC(=O)O)NC(=N)N=C1O,2.900733646
696,CCOC(=O)C=CC(OC(=O)OC)C,6.149773021
697,CN1OC2C(C1c1ccco1)C(=O)N(C2=O)C,5.270845284
698,OCC1(C)CC=C2C1CC(=O)CCC2(C)C,6.051812035
699,OCC1(C)CC2C(=C(C)C)C1CC2(O)C=C,6.645020229
700,CCC1=NN(C(C(O1)c1ccccc1)C)C,5.074923312
701,CCC(=NN(C(C(c1ccccc1)O)C)C)O,5.04226965
702,CN(=Cc1ccc(o1)C)=O,3.787824799
703,CN(=Cc1ccc(s1)C)=O,3.659931289
704,Fc1cnc2c3c1C1(CO1)Cn3c(=O)cc2,4.27762973
705,FC1=CC2=NC(=O)C=CC2N=C1,3.872180093
706,CC=CCCC(C(C(=O)OC)(C)C)C,6.887201556
707,O=CC1Cc2ccsc2C(C1)(C)C=C(C)C,5.379690824
708,C=CCC12C(CCC2=O)CC(CC1=O)C,5.632756705
709,OC(=O)C1Cc2cc(Cl)ccc2CN1,6.051812035
710,O=C(C(C(c1ccccc1)O)N)OC(C)(C)C,6.087186836
711,CC(=NCCOCC(C(=O)O)N=C(O)C)O,6.617808844
712,OC(=O)C(N=C(O)C)COCCC1CC1,6.851826756
713,CC#CCOCC(C(=O)O)N=C(O)C,6.881759279
714,COCCOCC(C(=O)OCC)N=C(O)C,6.68039503
715,COC(=O)CC(=O)CC1C(=NC(=NC1=O)C)C,4.481715118
716,COc1cccc(c1)NCC1N=NC(=N1)O,3.03951171
717,Cc1ccc(cc1)NN=Nc1ccccn1,3.902112616
718,O=C1C=CC(=C2CNC3C(N2)NON3)C=C1,3.553806888
719,CNC1NNC(C1C(=Nc1ccccc1)O)N,5.602824182
720,c1ccc(cc1)C=Cc1ccc2n(c1)cnn2,4.043611818
721,N#CC(=C1NCCN1Cc1ccco1)N(=O)=O,4.715733029
722,OCC1OC(C(C1O)(C)O)N=[N+]=[N-],5.736159969
723,CC1CC(=O)C2C1S(=O)(=O)CC2,5.904870556
724,Clc1ccc2c(c1)cc([nH]2)C1=NC(NO1)C,4.563349273
725,Fc1ccc2c(c1)cc([nH]2)C1=NC(NO1)C,4.541580165
726,COc1ccc2c(c1)cc([nH]2)C1=NC(NO1)C,4.329331361
727,C=CC(NS(=O)C(C)(C)C)CC=C,6.125282775
728,C=CCC(NS(=O)C(C)(C)C)C=CC,6.147051883
729,CC1NOC(=N1)c1cc2c([nH]1)cccc2,4.536137888
730,NC1NOC(=N1)c1cc2c([nH]1)cccc2,4.519811057
731,CC(=NOc1ccccc1)CC(=O)C,4.971520049
732,CCCCCON=C1CC(C)CCC1C(C)C,6.522568996
733,CC1CCC(C(=NOCC=C(C)C)C1)C(C)C,6.47903078
734,C#CCON=C1CC(C)CCC1C(C)C,6.55250152
735,C=CCON=C1CC(C)CCC1C(C)C,6.517126719
736,CCON=C1CC(C)CCC1C(C)C,6.536174689
737,Fc1ccc(cc1)C=CC(=O)c1occc1O,4.179668744
738,O=C(c1occc1O)C=Cc1ccco1,3.945650832
739,N#Cc1cccc(c1)C=CC(=O)c1occc1O,4.068102065
740,O=C(c1occc1O)C=Cc1ccccn1,4.108919143
741,O=C(c1occc1O)C=Cc1ccccc1,4.206880129
742,Fc1ccc2c(c1)N1CCCC1C(=N2)O,4.666752536
743,O=C1OCC2(C(C1)CC(C2)(C)C)C,7.322583717
744,O=C1OCC2(C(=C1)CC(C2)(C)C)C,5.850447786
745,CC(=O)OCC1(C)CC(CC1=O)(C)C,5.975620157
746,CC(=O)CC(n1ncnc1)c1ccc(cc1)F,5.981062434
747,COC(=O)CC1CC=CC(O1)c1ccccc1,6.372906379
748,ClCC(=C)C1CCC2(C(C1)O2)C,6.576991767
749,OC(C(=Cc1ccccc1)C)CN(=O)=O,4.430013486
750,COC(=O)CC(CC=C[Si](C)(C)C)O,6.669510476
751,ClCC(CC=C[Si](C)(C)C)O,6.876317002
752,CON=C(c1ccc(cc1)OC)CCC=C,5.210980237
753,CC1=CC(CC)C(=O)OC1CC#N,6.835499925
754,CC(=CCCC(C=C)C)C(CC#N)O,6.859990171
755,OC(C1OC1)CO[Si](C(C)(C)C)(C)C,8.6994798
756,OCCCC=Cc1cnc(cn1)N=C(O)C,4.269466314
757,CNC1NCNC(=C2C=CC(=O)C=C2C)C1,3.575575996
758,COC(=O)C1=NN(C2=CC(=O)C=CC12)C,4.000073602
759,OCC1OC(C(C1O)(C)OC)OC,8.653220446
760,ClC1C=NC(=C2C=CC=CC2=O)C=N1,2.868079984
761,OC1=NC(N)NC(C1)c1ccccc1C(=O)O,4.487157395
762,O=CC1=CC(=O)N=C2C1C(=CC=C2Cl)OC,3.300741007
763,COC1=CC=C(C2=NC(=O)C=C(C12)C)Cl,3.687142674
764,[C-]#[N+]C(=C(C(F)(F)F)OC)C#N,4.971520049
765,[C-]#[N+]C(=C(C(F)(F)F)Cl)C#N,4.963356633
766,CCCC(=C(C(=O)OCC)C#N)Cl,5.20553796
767,COC1=CC=C2C(=NC=NC2=O)C1OC,2.998694633
768,O=C1NC=NC2C1=Nc1c2ccnc1,4.438176902
769,NC1NNC(C1)c1ccc(nc1)C(F)(F)F,4.67763709
770,N#Cc1ccn2c1C(=O)NCN2,5.175605437
771,CC(=Cc1noc(c1)C)N(=O)=O,4.585118381
772,FC(C=CC(=O)O)F,5.853168924
773,OCC1CNCCN1Cc1cccc(c1)Cl,5.401459932
774,O=C1N=C(C(O1)(C)c1ccc(c(c1)C)Cl)O,5.877659171
775,COC(=O)CC1OC(OC1(C)C)(C)C,6.726654384
776,CCC1CN(CCC1NN)C(=O)OC,7.834157756
777,CSCCC=C(C(C)C)C=O,4.761992384
778,CCOC(=O)C=Cc1ccncc1Cl,4.715733029
779,OB(C1CCN(CC1)C(=O)C1CCCN1)O,6.813730817
780,CCCC(CCc1ccccc1)(O)C,6.514405581
781,CCCC(C1CCCCC1)(O)C,8.753902571
782,OC(=NC(C)(C)C)C=CC(=N)O,4.634098874
783,CC=COCC=Cc1ccco1,4.89532817
784,C=CCOC12CCC(C(C1)O)C(=O)C2,5.904870556
785,C=CCN1CCCC(C1C=C)O,5.834120955
786,C=CCN1CCCC1C(C=C)O,6.285829947
787,OCP(C(CC(C)(C)C)(C)C)C,7.012373927
788,OCC=Cc1c(Cl)cc(cc1Cl)Cl,5.186489991
789,C#CC1CN(CC1O)C(=O)OC(C)(C)C,7.616466675
790,C=CCC(c1ccc(o1)N(=O)=O)O,4.484436256
791,OC1CCOC(=O)CCC=CC=CC1,5.877659171
792,CCSC(=O)CC(CC(CC(C)C)C)C,6.304877916
793,CCSC(=O)C=CCC(CC(C)C)C,5.268124146
794,CCSC(=O)CC=CC(CC(C)C)C,6.103513667
795,CCSC(=O)C=CC=CCC(C)C,4.449061456
796,OC1=NC2(C(=N1)O)CCCC2F,5.891264863
797,CCC=CCC1CC(=O)CC1CCCC(=O)O,5.948408772
798,Nc1cccc(c1)C=C1SC(=S)N=C1O,3.006858048
799,CC1OC(=CC2C1CCCC2)O[Si](C)(C)C,6.906249526
800,COc1ccccc1C=CCc1ccccc1,4.870837924
801,CSC(=CC(F)(F)F)S(=O)C,4.881722478
802,CC1=CCCC(=CC2C(CC1)C2(C)C)C(=O)O,5.044990788
803,O=CC1=CC2C(C2(C)C)CC(C(=CCC1)C)O,4.64226229
804,CCCC(=CCCC)c1ccncc1OC,5.232749345
805,OCC(C(=O)C1CCC(N1)C(=O)O)N,5.235470484
